Work (J),Volume (m^3)
-1921.3309920630743,0.25115115115115116
-1922.7058088779959,0.2513513513513514
-1924.0790935020063,0.2515515515515516
-1925.4508488600693,0.2517517517517518
-1926.8210778692442,0.25195195195195197
-1928.1897834387146,0.2521521521521522
-1929.5569684698144,0.2523523523523524
-1930.9226358560559,0.2525525525525526
-1932.2867884831576,0.2527527527527528
-1933.6494292290708,0.25295295295295295
-1935.010560964007,0.2531531531531532
-1936.3701865504634,0.2533533533533534
-1937.7283088432514,0.2535535535535536
-1939.084930689523,0.25375375375375375
-1940.4400549287975,0.253953953953954
-1941.7936843929863,0.2541541541541542
-1943.1458219064211,0.2543543543543544
-1944.4964702858797,0.25455455455455456
-1945.845632340612,0.2547547547547548
-1947.193310872366,0.254954954954955
-1948.539508675413,0.2551551551551552
-1949.8842285365747,0.25535535535535536
-1951.2274732352485,0.2555555555555556
-1952.569245543432,0.2557557557557558
-1953.9095482257496,0.255955955955956
-1955.2483840394784,0.25615615615615617
-1956.5857557345719,0.2563563563563564
-1957.9216660536858,0.2565565565565566
-1959.2561177322027,0.2567567567567568
-1960.5891134982587,0.256956956956957
-1961.9206560727664,0.2571571571571572
-1963.25074816944,0.25735735735735743
-1964.5793924948198,0.2575575575575576
-1965.9065917482978,0.2577577577577578
-1967.2323486221414,0.25795795795795795
-1968.5566658015175,0.2581581581581582
-1969.8795459645169,0.2583583583583584
-1971.2009917821774,0.2585585585585586
-1972.5210059185108,0.25875875875875876
-1973.8395910305235,0.258958958958959
-1975.1567497682422,0.2591591591591592
-1976.4724847747364,0.2593593593593594
-1977.7867986861436,0.25955955955955956
-1979.0996941316914,0.2597597597597598
-1980.4111737337219,0.25995995995996
-1981.7212401077131,0.2601601601601602
-1983.029895862305,0.26036036036036037
-1984.3371435993217,0.2605605605605606
-1985.6429859137925,0.2607607607607608
-1986.947425393977,0.260960960960961
-1988.250464621388,0.26116116116116117
-1989.5521061708125,0.2613613613613614
-1990.8523526103363,0.26156156156156163
-1992.1512065013644,0.2617617617617618
-1993.4486703986458,0.261961961961962
-1994.7447468502955,0.2621621621621622
-1996.0394383978141,0.26236236236236243
-1997.3327475761132,0.2625625625625626
-1998.6246769135362,0.2627627627627628
-1999.9152289318802,0.262962962962963
-2001.2044061464185,0.26316316316316324
-2002.4922110659209,0.2633633633633634
-2003.7786461926778,0.2635635635635636
-2005.0637140225201,0.26376376376376376
-2006.3474170448414,0.263963963963964
-2007.6297577426194,0.2641641641641642
-2008.9107385924362,0.2643643643643644
-2010.190362064502,0.26456456456456456
-2011.468630622675,0.2647647647647648
-2012.745546724481,0.264964964964965
-2014.021112821137,0.2651651651651652
-2015.2953313575704,0.26536536536536537
-2016.5682047724413,0.2655655655655656
-2017.8397354981626,0.2657657657657658
-2019.1099259609186,0.265965965965966
-2020.3787785806894,0.2661661661661662
-2021.6462957712702,0.2663663663663664
-2022.9124799402894,0.26656656656656663
-2024.1773334892312,0.2667667667667668
-2025.4408588134563,0.266966966966967
-2026.7030583022206,0.2671671671671672
-2027.9639343386957,0.26736736736736744
-2029.2234892999886,0.2675675675675676
-2030.4817255571638,0.2677677677677678
-2031.7386454752614,0.267967967967968
-2032.9942514133154,0.26816816816816824
-2034.2485457243756,0.2683683683683684
-2035.5015307555282,0.2685685685685686
-2036.753208847913,0.2687687687687688
-2038.003582336743,0.26896896896896905
-2039.252653551325,0.2691691691691692
-2040.500424815079,0.2693693693693694
-2041.746898445556,0.26956956956956957
-2042.9920767544602,0.2697697697697698
-2044.235962047663,0.26996996996997
-2045.4785566252256,0.2701701701701702
-2046.7198627814196,0.27037037037037037
-2047.9598828047415,0.2705705705705706
-2049.198618977934,0.27077077077077083
-2050.4360735780037,0.270970970970971
-2051.6722488762416,0.2711711711711712
-2052.9071471382404,0.2713713713713714
-2054.140770623911,0.27157157157157163
-2055.373121587504,0.2717717717717718
-2056.6042022776282,0.271971971971972
-2057.8340149372657,0.2721721721721722
-2059.0625618037925,0.27237237237237244
-2060.2898451089964,0.2725725725725726
-2061.5158670790943,0.2727727727727728
-2062.7406299347513,0.272972972972973
-2063.9641358910976,0.27317317317317324
-2065.186387157746,0.2733733733733734
-2066.407385938812,0.2735735735735736
-2067.627134432927,0.2737737737737738
-2068.8456348332625,0.27397397397397405
-2070.0628893275407,0.2741741741741742
-2071.2789000980565,0.2743743743743744
-2072.493669321694,0.27457457457457457
-2073.707199169943,0.2747747747747748
-2074.9194918089165,0.27497497497497503
-2076.1305493993686,0.2751751751751752
-2077.340374096711,0.2753753753753754
-2078.548968051031,0.2755755755755756
-2079.7563334071065,0.27577577577577583
-2080.962472304425,0.275975975975976
-2082.1673868771995,0.2761761761761762
-2083.371079254387,0.2763763763763764
-2084.5735515597016,0.27657657657657664
-2085.774805911634,0.2767767767767768
-2086.9748444234683,0.276976976976977
-2088.1736692032982,0.2771771771771772
-2089.371282354041,0.27737737737737744
-2090.5676859734567,0.2775775775775776
-2091.7628821541657,0.2777777777777778
-2092.9568729836615,0.277977977977978
-2094.1496605443276,0.27817817817817825
-2095.341246913457,0.2783783783783784
-2096.531634163264,0.2785785785785786
-2097.720824360903,0.2787787787787788
-2098.9088195684835,0.27897897897897905
-2100.095621843087,0.2791791791791792
-2101.2812332367803,0.2793793793793794
-2102.4656557966346,0.27957957957957963
-2103.6488915647387,0.27977977977977986
-2104.8309425782163,0.27997997997998003
-2106.0118108692404,0.2801801801801802
-2107.1914984650507,0.2803803803803804
-2108.3700073879663,0.2805805805805806
-2109.547339655403,0.28078078078078084
-2110.7234972798888,0.280980980980981
-2111.898482269078,0.2811811811811812
-2113.072296625769,0.2813813813813814
-2114.244942347915,0.28158158158158164
-2115.4164214286448,0.2817817817817818
-2116.5867358562714,0.281981981981982
-2117.755887614315,0.2821821821821822
-2118.923878681509,0.28238238238238245
-2120.0907110318226,0.2825825825825826
-2121.2563866344717,0.2827827827827828
-2122.420907453933,0.282982982982983
-2123.584275449963,0.28318318318318325
-2124.7464925776076,0.2833833833833834
-2125.907560787219,0.2835835835835836
-2127.067482024473,0.2837837837837838
-2128.226258230378,0.28398398398398406
-2129.3838913412924,0.28418418418418423
-2130.5403832889406,0.2843843843843844
-2131.695736000425,0.28458458458458463
-2132.8499513982406,0.28478478478478486
-2134.0030314002893,0.28498498498498503
-2135.154977919895,0.2851851851851852
-2136.3057928658172,0.28538538538538544
-2137.455478142265,0.28558558558558567
-2138.60403564891,0.28578578578578584
-2139.751467280903,0.285985985985986
-2140.897774928885,0.2861861861861862
-2142.042960479004,0.2863863863863864
-2143.187025812925,0.28658658658658664
-2144.3299728078478,0.2867867867867868
-2145.471803336518,0.286986986986987
-2146.6125192672425,0.2871871871871872
-2147.7521224639013,0.28738738738738745
-2148.890614785961,0.2875875875875876
-2150.0279980884916,0.2877877877877878
-2151.1642742221757,0.287987987987988
-2152.299445033326,0.28818818818818825
-2153.433512363892,0.28838838838838843
-2154.566478051483,0.2885885885885886
-2155.6983439293736,0.28878878878878883
-2156.8291118265192,0.28898898898898906
-2157.9587835675693,0.28918918918918923
-2159.087360972882,0.2893893893893894
-2160.214845858535,0.28958958958958964
-2161.3412400363386,0.28978978978978986
-2162.4665453138514,0.28998998998999004
-2163.5907634943887,0.2901901901901902
-2164.713896377041,0.29039039039039044
-2165.8359457566803,0.29059059059059067
-2166.956913423978,0.29079079079079084
-2168.0768011654177,0.290990990990991
-2169.1956107633023,0.2911911911911912
-2170.313343995774,0.2913913913913914
-2171.430002636822,0.29159159159159165
-2172.545588456294,0.2917917917917918
-2173.6601032199146,0.291991991991992
-2174.7735486892934,0.2921921921921922
-2175.885926621937,0.29239239239239245
-2176.9972387712623,0.2925925925925926
-2178.107486886611,0.2927927927927928
-2179.216672713258,0.29299299299299303
-2180.324797992427,0.29319319319319326
-2181.4318644612995,0.29339339339339343
-2182.53787385303,0.2935935935935936
-2183.642827896757,0.29379379379379383
-2184.746728317613,0.29399399399399406
-2185.8495768367393,0.29419419419419424
-2186.951375171296,0.2943943943943944
-2188.052125034478,0.29459459459459464
-2189.1518281355197,0.29479479479479487
-2190.2504861797115,0.29499499499499504
-2191.3481008684125,0.2951951951951952
-2192.44467389906,0.29539539539539544
-2193.5402069651805,0.2955955955955957
-2194.634701756404,0.29579579579579585
-2195.7281599584726,0.295995995995996
-2196.8205832532562,0.29619619619619625
-2197.911973318759,0.2963963963963965
-2199.002331829135,0.29659659659659665
-2200.0916604546965,0.2967967967967968
-2201.179960861929,0.296996996996997
-2202.2672347134976,0.2971971971971972
-2203.353483668264,0.29739739739739746
-2204.438709381292,0.29759759759759763
-2205.5229135038644,0.2977977977977978
-2206.6060976834897,0.29799799799799803
-2207.688263563916,0.29819819819819826
-2208.7694127851387,0.29839839839839843
-2209.849546983418,0.2985985985985986
-2210.9286677912824,0.29879879879879884
-2212.0067768375447,0.29899899899899907
-2213.083875747311,0.29919919919919924
-2214.1599661419914,0.2993993993993994
-2215.2350496393137,0.29959959959959964
-2216.309127853329,0.29979979979979987
-2217.382202394427,0.30000000000000004
