Work (J),Volume (m^3)
-2298.85859967171,0.2513513513513514
-2300.844428985604,0.2515515515515516
-2302.8286784855472,0.2517517517517518
-2304.8113506831723,0.25195195195195197
-2306.7924480841248,0.2521521521521522
-2308.7719731880843,0.2523523523523524
-2310.7499284887854,0.2525525525525526
-2312.7263164740325,0.2527527527527528
-2314.701139625722,0.25295295295295295
-2316.67440041986,0.2531531531531532
-2318.64610132658,0.2533533533533534
-2320.616244810161,0.2535535535535536
-2322.5848333290487,0.25375375375375375
-2324.5518693358736,0.253953953953954
-2326.517355277464,0.2541541541541542
-2328.481293594871,0.2543543543543544
-2330.443686723385,0.25455455455455456
-2332.4045370925496,0.2547547547547548
-2334.3638471261856,0.254954954954955
-2336.3216192424047,0.2551551551551552
-2338.277855853629,0.25535535535535536
-2340.2325593666105,0.2555555555555556
-2342.1857321824446,0.2557557557557558
-2344.137376696591,0.255955955955956
-2346.0874952988925,0.25615615615615617
-2348.036090373589,0.2563563563563564
-2349.983164299337,0.2565565565565566
-2351.9287194492263,0.2567567567567568
-2353.8727581907983,0.256956956956957
-2355.815282886064,0.2571571571571572
-2357.756295891517,0.25735735735735743
-2359.695799558156,0.2575575575575576
-2361.6337962314988,0.2577577577577578
-2363.5702882516002,0.25795795795795795
-2365.505277953069,0.2581581581581582
-2367.438767665084,0.2583583583583584
-2369.3707597114108,0.2585585585585586
-2371.301256410422,0.25875875875875876
-2373.2302600751086,0.258958958958959
-2375.1577730131003,0.2591591591591592
-2377.08379752668,0.2593593593593594
-2379.008335912802,0.25955955955955956
-2380.931390463109,0.2597597597597598
-2382.8529634639444,0.25995995995996
-2384.7730571963725,0.2601601601601602
-2386.691673936194,0.26036036036036037
-2388.608815953962,0.2605605605605606
-2390.5244855149977,0.2607607607607608
-2392.4386848794056,0.260960960960961
-2394.351416302092,0.26116116116116117
-2396.2626820327787,0.2613613613613614
-2398.17248431602,0.26156156156156163
-2400.080825391218,0.2617617617617618
-2401.987707492638,0.261961961961962
-2403.8931328494273,0.2621621621621622
-2405.7971036856243,0.26236236236236243
-2407.6996222201815,0.2625625625625626
-2409.6006906669754,0.2627627627627628
-2411.500311234826,0.262962962962963
-2413.3984861275085,0.26316316316316324
-2415.2952175437713,0.2633633633633634
-2417.19050767735,0.2635635635635636
-2419.0843587169848,0.26376376376376376
-2420.976772846432,0.263963963963964
-2422.867752244482,0.2641641641641642
-2424.757299084972,0.2643643643643644
-2426.6454155368046,0.26456456456456456
-2428.5321037639596,0.2647647647647648
-2430.4173659255093,0.264964964964965
-2432.3012041756338,0.2651651651651652
-2434.183620663636,0.26536536536536537
-2436.0646175339575,0.2655655655655656
-2437.9441969261898,0.2657657657657658
-2439.822360975092,0.265965965965966
-2441.6991118106043,0.2661661661661662
-2443.574451557863,0.2663663663663664
-2445.4483823372134,0.26656656656656663
-2447.3209062642254,0.2667667667667668
-2449.192025449708,0.266966966966967
-2451.0617419997247,0.2671671671671672
-2452.9300580156037,0.26736736736736744
-2454.7969755939553,0.2675675675675676
-2456.6624968266865,0.2677677677677678
-2458.5266238010136,0.267967967967968
-2460.3893585994765,0.26816816816816824
-2462.2507032999506,0.2683683683683684
-2464.1106599756663,0.2685685685685686
-2465.9692306952174,0.2687687687687688
-2467.8264175225777,0.26896896896896905
-2469.6822225171118,0.2691691691691692
-2471.536647733593,0.2693693693693694
-2473.389695222215,0.26956956956956957
-2475.241367028604,0.2697697697697698
-2477.091665193836,0.26996996996997
-2478.940591754444,0.2701701701701702
-2480.788148742439,0.27037037037037037
-2482.6343381853176,0.2705705705705706
-2484.4791621060795,0.27077077077077083
-2486.3226225232356,0.270970970970971
-2488.1647214508284,0.2711711711711712
-2490.0054608984383,0.2713713713713714
-2491.8448428712018,0.27157157157157163
-2493.68286936982,0.2717717717717718
-2495.519542390576,0.271971971971972
-2497.3548639253468,0.2721721721721722
-2499.188835961614,0.27237237237237244
-2501.0214604824787,0.2725725725725726
-2502.852739466674,0.2727727727727728
-2504.6826748885783,0.272972972972973
-2506.5112687182263,0.27317317317317324
-2508.3385229213236,0.2733733733733734
-2510.1644394592586,0.2735735735735736
-2511.989020289117,0.2737737737737738
-2513.8122673636904,0.27397397397397405
-2515.63418263149,0.2741741741741742
-2517.454768036764,0.2743743743743744
-2519.2740255195035,0.27457457457457457
-2521.0919570154592,0.2747747747747748
-2522.9085644561505,0.27497497497497503
-2524.7238497688795,0.2751751751751752
-2526.537814876746,0.2753753753753754
-2528.3504616986534,0.2755755755755756
-2530.1617921493275,0.27577577577577583
-2531.9718081393235,0.275975975975976
-2533.780511575041,0.2761761761761762
-2535.5879043587356,0.2763763763763764
-2537.3939883885314,0.27657657657657664
-2539.1987655584276,0.2767767767767768
-2541.002237758321,0.276976976976977
-2542.8044068740087,0.2771771771771772
-2544.605274787203,0.27737737737737744
-2546.404843375544,0.2775775775775776
-2548.2031145126093,0.2777777777777778
-2550.000090067929,0.277977977977978
-2551.7957719069937,0.27817817817817825
-2553.5901618912676,0.2783783783783784
-2555.383261878202,0.2785785785785786
-2557.175073721244,0.2787787787787788
-2558.9655992698495,0.27897897897897905
-2560.7548403694914,0.2791791791791792
-2562.5427988616784,0.2793793793793794
-2564.3294765839596,0.27957957957957963
-2566.114875369937,0.27977977977977986
-2567.89899704928,0.27997997997998003
-2569.681843447732,0.2801801801801802
-2571.4634163871265,0.2803803803803804
-2573.2437176853955,0.2805805805805806
-2575.0227491565793,0.28078078078078084
-2576.800512610839,0.280980980980981
-2578.5770098544717,0.2811811811811812
-2580.3522426899144,0.2813813813813814
-2582.1262129157585,0.28158158158158164
-2583.898922326759,0.2817817817817818
-2585.6703727138515,0.281981981981982
-2587.4405658641554,0.2821821821821822
-2589.2095035609864,0.28238238238238245
-2590.97718758387,0.2825825825825826
-2592.7436197085517,0.2827827827827828
-2594.508801707007,0.282982982982983
-2596.2727353474497,0.28318318318318325
-2598.035422394346,0.2833833833833834
-2599.7968646084237,0.2835835835835836
-2601.557063746684,0.2837837837837838
-2603.3160215624093,0.28398398398398406
-2605.073739805175,0.28418418418418423
-2606.830220220863,0.2843843843843844
-2608.5854645516665,0.28458458458458463
-2610.3394745361034,0.28478478478478486
-2612.0922519090277,0.28498498498498503
-2613.8437984016377,0.2851851851851852
-2615.594115741488,0.28538538538538544
-2617.343205652497,0.28558558558558567
-2619.0910698549606,0.28578578578578584
-2620.83771006556,0.285985985985986
-2622.5831279973713,0.2861861861861862
-2624.32732535988,0.2863863863863864
-2626.0703038589845,0.28658658658658664
-2627.81206519701,0.2867867867867868
-2629.5526110727187,0.286986986986987
-2631.2919431813198,0.2871871871871872
-2633.0300632144763,0.28738738738738745
-2634.766972860317,0.2875875875875876
-2636.5026738034494,0.2877877877877878
-2638.237167724964,0.287987987987988
-2639.970456302447,0.28818818818818825
-2641.7025412099897,0.28838838838838843
-2643.433424118198,0.2885885885885886
-2645.1631066942045,0.28878878878878883
-2646.8915906016723,0.28898898898898906
-2648.6188775008086,0.28918918918918923
-2650.3449690483767,0.2893893893893894
-2652.0698668976997,0.28958958958958964
-2653.793572698675,0.28978978978978986
-2655.516088097779,0.28998998998999004
-2657.237414738083,0.2901901901901902
-2658.9575542592556,0.29039039039039044
-2660.6765082975767,0.29059059059059067
-2662.394278485945,0.29079079079079084
-2664.110866453889,0.290990990990991
-2665.826273827573,0.2911911911911912
-2667.5405022298105,0.2913913913913914
-2669.2535532800694,0.29159159159159165
-2670.9654285944844,0.2917917917917918
-2672.676129785864,0.291991991991992
-2674.3856584637015,0.2921921921921922
-2676.0940162341817,0.29239239239239245
-2677.801204700192,0.2925925925925926
-2679.5072254613306,0.2927927927927928
-2681.212080113916,0.29299299299299303
-2682.9157702509942,0.29319319319319326
-2684.6182974623503,0.29339339339339343
-2686.319663334516,0.2935935935935936
-2688.019869450779,0.29379379379379383
-2689.7189173911893,0.29399399399399406
-2691.4168087325716,0.29419419419419424
-2693.1135450485326,0.2943943943943944
-2694.8091279094706,0.29459459459459464
-2696.503558882582,0.29479479479479487
-2698.196839531871,0.29499499499499504
-2699.8889714181596,0.2951951951951952
-2701.5799560990954,0.29539539539539544
-2703.26979512916,0.2955955955955957
-2704.958490059675,0.29579579579579585
-2706.6460424388183,0.295995995995996
-2708.332453811623,0.29619619619619625
-2710.017725719993,0.2963963963963965
-2711.7018597027068,0.29659659659659665
-2713.384857295429,0.2967967967967968
-2715.066720030718,0.296996996996997
-2716.747449438035,0.2971971971971972
-2718.427047043748,0.29739739739739746
-2720.1055143711465,0.29759759759759763
-2721.782852940445,0.2977977977977978
-2723.4590642687954,0.29799799799799803
-2725.1341498702905,0.29819819819819826
-2726.808111255975,0.29839839839839843
-2728.4809499338544,0.2985985985985986
-2730.152667408902,0.29879879879879884
-2731.823265183065,0.29899899899899907
-2733.492744755277,0.29919919919919924
-2735.161107621462,0.2993993993993994
-2736.8283552745456,0.29959959959959964
-2738.4944892044605,0.29979979979979987
-2740.159510898156,0.30000000000000004
