Temperature (K),U (isolated),F (isolated),S (isolated),U (soc),F (soc),S (soc),U (soc_cfs),F (soc_cfs),S (soc_cfs)
380.7903951975988,-0.0,-0.08659796753017436,0.00022741636507200846,7.348459787515083e-05,-0.058803367174933716,0.00015461747710050766,0.0016076117776755439,-0.04592044602924679,0.0001248141840204213
381.6408204102051,3.552713678800501e-15,-0.08679136814079089,0.00022741636507202234,7.489480740474619e-05,-0.058934859339019756,0.0001546211762682645,0.0016213871997194929,-0.04602660650574788,0.0001248503193954434
382.4912456228114,3.552713678800501e-15,-0.08698476875140741,0.0002274163650720154,7.632562068415893e-05,-0.059066354668336464,0.0001546249211288736,0.0016352250773135069,-0.046132797748078457,0.00012488653780682799
383.3416708354177,-7.105427357601002e-15,-0.08717816936202392,0.00022741636507200153,7.777723058666197e-05,-0.059197853201870265,0.00015462871198310135,0.0016491253947155116,-0.04623901982667995,0.00012492283884465646
384.19209604802404,-0.0,-0.08737156997264046,0.00022741636507202928,7.924983043317013e-05,-0.059329354978863005,0.00015463254913083285,0.0016630881360537586,-0.04634527281164617,0.0001249592221013486
385.04252126063034,-0.0,-0.08756497058325699,0.0002274163650720154,8.074361395848939e-05,-0.05946086003881114,0.0001546364328710373,0.0016771132853179438,-0.046451556772725264,0.00012499568717166606
385.89294647323663,3.552713678800501e-15,-0.0877583711938735,0.0002274163650720154,8.225877532908044e-05,-0.05959236842146507,0.0001546403635018928,0.001691200826373418,-0.04655787177932184,0.00012503223365278524
386.74337168584293,-3.552713678800501e-15,-0.08795177180449003,0.00022741636507202234,8.379550910575517e-05,-0.05972388016682836,0.00015464434132057836,0.001705350742961187,-0.046664217900498885,0.00012506886114418622
387.5937968984492,-3.552713678800501e-15,-0.08814517241510655,0.0002274163650720154,8.53540102614403e-05,-0.05985539531515689,0.00015464836662333614,0.0017195630187263333,-0.04677059520497978,0.00012510556924770141
388.4442221110555,3.552713678800501e-15,-0.08833857302572307,0.0002274163650720154,8.693447414032107e-05,-0.059986913906958095,0.00015465243970549242,0.0017338376371895947,-0.0468770037611503,0.00012514235756754324
389.2946473236618,3.552713678800501e-15,-0.08853197363633959,0.00022741636507202234,8.853709645251229e-05,-0.06011843598299015,0.00015465656086138813,0.0017481745817811145,-0.04698344363706064,0.00012517922571024173
390.1450725362681,-0.0,-0.08872537424695612,0.00022741636507200153,9.01620732793873e-05,-0.0602499615842611,0.00015466073038429562,0.0017625738358386656,-0.04708991490042735,0.0001252161732846306
390.9954977488744,-0.0,-0.08891877485757262,0.00022741636507200153,9.180960105759084e-05,-0.06038149075202797,0.0001546649485665505,0.0017770353826040974,-0.0471964176186353,0.0001252531999019202
391.8459229614807,3.552713678800501e-15,-0.08911217546818914,0.00022741636507202234,9.347987654884093e-05,-0.060513023527796,0.00015466921569941977,0.0017915592052535345,-0.04730295185873977,0.0001252903051756557
