Temperature (K),Hard Sphere B2 (Å^3/mol),Square Well B2 (Å^3/mol),Lennard Jones B2 (Å^3/mol)
390.0900900900901,4.938475327929691e+25,8.620255328407292e+24,-2.0437378979258135e+23
390.79079079079077,4.938475327929691e+25,8.704734941336288e+24,-1.3156529203774268e+23
391.4914914914915,4.938475327929691e+25,8.788867339491102e+24,-5.9055839394055265e+22
392.1921921921922,4.938475327929691e+25,8.872654647272886e+24,1.3156319868380231e+22
392.89289289289286,4.938475327929691e+25,8.95609897187209e+24,8.507292396937984e+22
393.5935935935936,4.938475327929691e+25,9.039202403441248e+24,1.5669569774772672e+23
394.2942942942943,4.938475327929691e+25,9.121967015266474e+24,2.2802635278976577e+23
394.994994994995,4.938475327929691e+25,9.204394863936217e+24,2.9906658755559617e+23
395.6956956956957,4.938475327929691e+25,9.286487989508528e+24,3.6981808750430564e+23
396.39639639639637,4.938475327929691e+25,9.368248415675886e+24,4.402825252176678e+23
397.0970970970971,4.938475327929691e+25,9.449678149928474e+24,5.104615605223888e+23
397.7977977977978,4.938475327929691e+25,9.530779183715169e+24,5.8035684061110853e+23
398.49849849849846,4.938475327929691e+25,9.611553492602817e+24,6.499700001616348e+23
399.1991991991992,4.938475327929691e+25,9.692003036433609e+24,7.193026614556234e+23
399.8998998998999,4.938475327929691e+25,9.77212975948048e+24,7.883564344949584e+23
400.6006006006006,4.938475327929691e+25,9.851935590600804e+24,8.571329171174414e+23
401.3013013013013,4.938475327929691e+25,9.931422443388298e+24,9.256336951111029e+23
402.002002002002,4.938475327929691e+25,1.0010592216322904e+25,9.938603423269936e+23
402.7027027027027,4.938475327929691e+25,1.0089446792919258e+25,1.0618144207908809e+24
403.4034034034034,4.938475327929691e+25,1.0167988041873073e+25,1.1294974808139114e+24
404.10410410410407,4.938475327929691e+25,1.0246217817206156e+25,1.196911061101372e+24
404.8048048048048,4.938475327929691e+25,1.0324137958409473e+25,1.2640566888611174e+24
405.5055055055055,4.938475327929691e+25,1.040175029058461e+25,1.33093587990996e+24
406.2062062062062,4.938475327929691e+25,1.047905662458365e+25,1.3975501387795846e+24
406.9069069069069,4.938475327929691e+25,1.0556058757147483e+25,1.463900958820705e+24
407.6076076076076,4.938475327929691e+25,1.0632758471042232e+25,1.5299898223065238e+24
408.3083083083083,4.938475327929691e+25,1.0709157535194447e+25,1.595818200534855e+24
409.009009009009,4.938475327929691e+25,1.0785257704824595e+25,1.661387553928799e+24
409.70970970970967,4.938475327929691e+25,1.086106072157895e+25,1.7266993321370649e+24
410.4104104104104,4.938475327929691e+25,1.0936568313659981e+25,1.7917549741325827e+24
411.1111111111111,4.938475327929691e+25,1.1011782195955463e+25,1.8565559083100983e+24
411.8118118118118,4.938475327929691e+25,1.1086704070165736e+25,1.921103552583023e+24
412.5125125125125,4.938475327929691e+25,1.1161335624929916e+25,1.985399314478759e+24
413.2132132132132,4.938475327929691e+25,1.1235678535950238e+25,2.0494445912335146e+24
413.9139139139139,4.938475327929691e+25,1.1309734466115453e+25,2.1132407698856849e+24
414.6146146146146,4.938475327929691e+25,1.1383505065622381e+25,2.1767892273682107e+24
415.31531531531533,4.938475327929691e+25,1.1456991972096362e+25,2.2400913306003462e+24
416.016016016016,4.938475327929691e+25,1.1530196810710326e+25,2.3031484365781062e+24
416.7167167167167,4.938475327929691e+25,1.1603121194302354e+25,2.3659618924633827e+24
417.4174174174174,4.938475327929691e+25,1.1675766723492029e+25,2.428533035673157e+24
418.1181181181181,4.938475327929691e+25,1.17481349867956e+25,2.490863193966601e+24
418.8188188188188,4.938475327929691e+25,1.182022756073956e+25,2.552953685532013e+24
419.5195195195195,4.938475327929691e+25,1.1892046009973106e+25,2.6148058190723177e+24
420.2202202202202,4.938475327929691e+25,1.196359188737956e+25,2.676420893890198e+24
420.92092092092093,4.938475327929691e+25,1.2034866734185986e+25,2.7378001999716183e+24
421.6216216216216,4.938475327929691e+25,1.21058720800722e+25,2.7989450180691813e+24
422.3223223223223,4.938475327929691e+25,1.2176609443278267e+25,2.8598566197841364e+24
423.02302302302303,4.938475327929691e+25,1.2247080330710636e+25,2.920536267647492e+24
423.7237237237237,4.938475327929691e+25,1.2317286238047468e+25,2.9809852152005333e+24
424.4244244244244,4.938475327929691e+25,1.2387228649842566e+25,3.0412047070744646e+24
425.1251251251251,4.938475327929691e+25,1.2456909039628227e+25,3.1011959790689756e+24
425.8258258258258,4.938475327929691e+25,1.2526328870016873e+25,3.1609602582300323e+24
426.52652652652654,4.938475327929691e+25,1.2595489592801734e+25,3.2204987629271786e+24
427.2272272272272,4.938475327929691e+25,1.2664392649056262e+25,3.2798127029294516e+24
427.9279279279279,4.938475327929691e+25,1.2733039469232466e+25,3.3389032794811417e+24
428.62862862862863,4.938475327929691e+25,1.2801431473258343e+25,3.3977716853761595e+24
429.3293293293293,4.938475327929691e+25,1.2869570070633952e+25,3.4564191050320936e+24
430.03003003003,4.938475327929691e+25,1.293745666052684e+25,3.514846714563208e+24
430.7307307307307,4.938475327929691e+25,1.3005092631865907e+25,3.573055681852724e+24
431.4314314314314,4.938475327929691e+25,1.3072479363434755e+25,3.631047166624576e+24
432.13213213213214,4.938475327929691e+25,1.3139618223963751e+25,3.688822320514029e+24
432.8328328328328,4.938475327929691e+25,1.3206510572221e+25,3.7463822871379135e+24
433.5335335335335,4.938475327929691e+25,1.3273157757102731e+25,3.803728202163898e+24
434.23423423423424,4.938475327929691e+25,1.3339561117722288e+25,3.8608611933793316e+24
434.9349349349349,4.938475327929691e+25,1.340572198349832e+25,3.9177823807588874e+24
435.6356356356356,4.938475327929691e+25,1.347164167424212e+25,3.9744928765320634e+24
436.33633633633633,4.938475327929691e+25,1.3537321500243907e+25,4.030993785249578e+24
437.037037037037,4.938475327929691e+25,1.360276276235814e+25,4.087286203849352e+24
437.73773773773775,4.938475327929691e+25,1.3667966752088112e+25,4.143371221721635e+24
438.4384384384384,4.938475327929691e+25,1.3732934751669346e+25,4.1992499207734713e+24
439.1391391391391,4.938475327929691e+25,1.379766803415249e+25,4.2549233754926245e+24
439.83983983983984,4.938475327929691e+25,1.3862167863484996e+25,4.3103926530109464e+24
440.5405405405405,4.938475327929691e+25,1.392643549459193e+25,4.3656588131666857e+24
441.24124124124126,4.938475327929691e+25,1.3990472173456263e+25,4.4207229085664706e+24
441.94194194194193,4.938475327929691e+25,1.4054279137198005e+25,4.475585984646788e+24
442.6426426426426,4.938475327929691e+25,1.4117857614152512e+25,4.5302490797344396e+24
443.34334334334335,4.938475327929691e+25,1.4181208823948095e+25,4.5847132251068474e+24
444.044044044044,4.938475327929691e+25,1.4244333977582784e+25,4.6389794450512995e+24
444.7447447447447,4.938475327929691e+25,1.4307234277500228e+25,4.69304875692387e+24
445.44544544544544,4.938475327929691e+25,1.4369910917664876e+25,4.7469221712078235e+24
446.1461461461461,4.938475327929691e+25,1.4432365083636155e+25,4.8006006915710946e+24
446.84684684684686,4.938475327929691e+25,1.449459795264228e+25,4.854085314923558e+24
447.54754754754754,4.938475327929691e+25,1.4556610693652817e+25,4.907377031473416e+24
448.2482482482482,4.938475327929691e+25,1.4618404467450935e+25,4.960476824783283e+24
448.94894894894895,4.938475327929691e+25,1.467998042670447e+25,5.013385671825626e+24
449.64964964964963,4.938475327929691e+25,1.4741339716036708e+25,5.066104543037465e+24
450.3503503503503,4.938475327929691e+25,1.4802483472095927e+25,5.118634402374745e+24
451.05105105105105,4.938475327929691e+25,1.4863412823624783e+25,5.17097620736624e+24
451.7517517517517,4.938475327929691e+25,1.4924128891528433e+25,5.223130909166536e+24
452.45245245245246,4.938475327929691e+25,1.4984632788942365e+25,5.275099452608971e+24
453.15315315315314,4.938475327929691e+25,1.5044925621299242e+25,5.326882776257775e+24
453.8538538538538,4.938475327929691e+25,1.5105008486395342e+25,5.378481812459576e+24
454.55455455455456,4.938475327929691e+25,1.5164882474455984e+25,5.429897487394844e+24
455.25525525525524,4.938475327929691e+25,1.5224548668200584e+25,5.481130721128238e+24
455.9559559559559,4.938475327929691e+25,1.5284008142906884e+25,5.532182427659061e+24
456.65665665665665,4.938475327929691e+25,1.5343261966474497e+25,5.583053514970809e+24
457.35735735735733,4.938475327929691e+25,1.540231119948796e+25,5.633744885080247e+24
458.05805805805807,4.938475327929691e+25,1.546115689527898e+25,5.684257434086302e+24
458.75875875875874,4.938475327929691e+25,1.5519800099988123e+25,5.734592052218152e+24
459.4594594594594,4.938475327929691e+25,1.5578241852625933e+25,5.784749623883056e+24
460.16016016016016,4.938475327929691e+25,1.5636483185133267e+25,5.834731027713757e+24
460.86086086086084,4.938475327929691e+25,1.5694525122441174e+25,5.884537136614921e+24
461.5615615615616,4.938475327929691e+25,1.5752368682530143e+25,5.934168817810066e+24
462.26226226226225,4.938475327929691e+25,1.5810014876488622e+25,5.983626932886994e+24
462.96296296296293,4.938475327929691e+25,1.5867464708571158e+25,6.032912337843716e+24
463.66366366366367,4.938475327929691e+25,1.5924719176255862e+25,6.082025883133176e+24
464.36436436436435,4.938475327929691e+25,1.598177927030107e+25,6.130968413707927e+24
465.065065065065,4.938475327929691e+25,1.6038645974801953e+25,6.179740769064433e+24
465.76576576576576,4.938475327929691e+25,1.6095320267245989e+25,6.228343783286824e+24
466.46646646646644,4.938475327929691e+25,1.6151803118568313e+25,6.276778285090051e+24
467.1671671671672,4.938475327929691e+25,1.6208095493206228e+25,6.325045097863076e+24
467.86786786786786,4.938475327929691e+25,1.6264198349153361e+25,6.373145039711124e+24
468.56856856856854,4.938475327929691e+25,1.6320112638013236e+25,6.421078923497993e+24
469.2692692692693,4.938475327929691e+25,1.6375839305052222e+25,6.468847556887748e+24
469.96996996996995,4.938475327929691e+25,1.6431379289252054e+25,6.516451742385841e+24
470.67067067067063,4.938475327929691e+25,1.6486733523361795e+25,6.563892277380323e+24
471.37137137137137,4.938475327929691e+25,1.6541902933949315e+25,6.611169954182127e+24
472.07207207207205,4.938475327929691e+25,1.6596888441452244e+25,6.658285560065313e+24
472.7727727727728,4.938475327929691e+25,1.6651690960228384e+25,6.705239877306973e+24
473.47347347347346,4.938475327929691e+25,1.6706311398605706e+25,6.752033683226246e+24
474.17417417417414,4.938475327929691e+25,1.676075065893176e+25,6.798667750223858e+24
474.8748748748749,4.938475327929691e+25,1.6815009637622752e+25,6.845142845820289e+24
475.57557557557556,4.938475327929691e+25,1.6869089225211951e+25,6.891459732694343e+24
476.27627627627623,4.938475327929691e+25,1.6922990306397694e+25,6.937619168721115e+24
476.97697697697697,4.938475327929691e+25,1.6976713760091085e+25,6.983621907009342e+24
477.67767767767765,4.938475327929691e+25,1.7030260459462915e+25,7.029468695938841e+24
478.3783783783784,4.938475327929691e+25,1.7083631271990411e+25,7.075160279197268e+24
479.07907907907907,4.938475327929691e+25,1.7136827059503395e+25,7.120697395816603e+24
479.77977977977974,4.938475327929691e+25,1.7189848678230062e+25,7.166080780209619e+24
480.4804804804805,4.938475327929691e+25,1.7242696978842141e+25,7.211311162205485e+24
481.18118118118116,4.938475327929691e+25,1.72953728064999e+25,7.256389267085196e+24
481.8818818818819,4.938475327929691e+25,1.7347877000896457e+25,7.301315815617181e+24
482.5825825825826,4.938475327929691e+25,1.7400210396301881e+25,7.346091524091753e+24
483.28328328328325,4.938475327929691e+25,1.7452373821606668e+25,7.390717104355862e+24
483.983983983984,4.938475327929691e+25,1.7504368100364971e+25,7.435193263847356e+24
484.68468468468467,4.938475327929691e+25,1.7556194050837264e+25,7.479520705628763e+24
485.38538538538535,4.938475327929691e+25,1.7607852486032827e+25,7.523700128420957e+24
486.0860860860861,4.938475327929691e+25,1.7659344213751427e+25,7.567732226636552e+24
486.78678678678676,4.938475327929691e+25,1.771067003662509e+25,7.611617690412645e+24
487.4874874874875,4.938475327929691e+25,1.776183075215906e+25,7.655357205643785e+24
488.1881881881882,4.938475327929691e+25,1.7812827152772646e+25,7.698951454014165e+24
488.88888888888886,4.938475327929691e+25,1.7863660025839562e+25,7.74240111302986e+24
489.5895895895896,4.938475327929691e+25,1.7914330153727843e+25,7.785706856050348e+24
490.2902902902903,4.938475327929691e+25,1.796483831383947e+25,7.828869352320484e+24
490.99099099099095,4.938475327929691e+25,1.8015185278649608e+25,7.871889267001293e+24
491.6916916916917,4.938475327929691e+25,1.8065371815745437e+25,7.914767261201171e+24
492.39239239239237,4.938475327929691e+25,1.8115398687864634e+25,7.957503992006253e+24
493.0930930930931,4.938475327929691e+25,1.816526665293349e+25,8.00010011251128e+24
493.7937937937938,4.938475327929691e+25,1.8214976464104742e+25,8.042556271849245e+24
494.49449449449446,4.938475327929691e+25,1.8264528869794803e+25,8.084873115221452e+24
495.1951951951952,4.938475327929691e+25,1.8313924613721098e+25,8.127051283927088e+24
495.8958958958959,4.938475327929691e+25,1.8363164434938452e+25,8.169091415392446e+24
496.59659659659656,4.938475327929691e+25,1.8412249067875757e+25,8.210994143200004e+24
497.2972972972973,4.938475327929691e+25,1.84611792423718e+25,8.252760097117189e+24
497.99799799799797,4.938475327929691e+25,1.850995568371107e+25,8.294389903124958e+24
498.6986986986987,4.938475327929691e+25,1.8558579112659085e+25,8.335884183446037e+24
499.3993993993994,4.938475327929691e+25,1.8607050245497344e+25,8.377243556572787e+24
500.10010010010006,4.938475327929691e+25,1.8655369794058258e+25,8.418468637295308e+24
500.8008008008008,4.938475327929691e+25,1.8703538465759263e+25,8.459560036728551e+24
501.5015015015015,4.938475327929691e+25,1.875155696363717e+25,8.500518362340028e+24
502.20220220220216,4.938475327929691e+25,1.879942598638165e+25,8.541344217976341e+24
502.9029029029029,4.938475327929691e+25,1.884714622836887e+25,8.582038203890418e+24
503.6036036036036,4.938475327929691e+25,1.8894718379694648e+25,8.62260091676791e+24
504.3043043043043,4.938475327929691e+25,1.8942143126207118e+25,8.663032949753457e+24
505.005005005005,4.938475327929691e+25,1.898942114953941e+25,8.703334892476683e+24
505.70570570570567,4.938475327929691e+25,1.9036553127141807e+25,8.743507331078497e+24
506.4064064064064,4.938475327929691e+25,1.9083539732313813e+25,8.783550848236093e+24
507.1071071071071,4.938475327929691e+25,1.9130381634235585e+25,8.82346602318889e+24
507.8078078078078,4.938475327929691e+25,1.917707949799956e+25,8.863253431763393e+24
508.5085085085085,4.938475327929691e+25,1.9223633984641307e+25,8.902913646398363e+24
509.2092092092092,4.938475327929691e+25,1.927004575117041e+25,8.942447236169387e+24
509.9099099099099,4.938475327929691e+25,1.9316315450601e+25,8.9818547668136e+24
510.6106106106106,4.938475327929691e+25,1.936244373198205e+25,9.021136800753695e+24
511.3113113113113,4.938475327929691e+25,1.9408431240427134e+25,9.060293897122469e+24
512.0120120120121,4.938475327929691e+25,1.9454278617144377e+25,9.09932661178632e+24
512.7127127127127,4.938475327929691e+25,1.949998649946567e+25,9.138235497369002e+24
513.4134134134134,4.938475327929691e+25,1.9545555520875965e+25,9.177021103275411e+24
514.114114114114,4.938475327929691e+25,1.9590986311042147e+25,9.21568397571448e+24
514.8148148148148,4.938475327929691e+25,1.963627949584162e+25,9.254224657722464e+24
515.5155155155155,4.938475327929691e+25,1.9681435697390794e+25,9.292643689185692e+24
516.2162162162163,4.938475327929691e+25,1.9726455534073094e+25,9.330941606863452e+24
516.9169169169169,4.938475327929691e+25,1.9771339620566905e+25,9.369118944410287e+24
517.6176176176176,4.938475327929691e+25,1.981608856787321e+25,9.407176232398294e+24
518.3183183183182,4.938475327929691e+25,1.986070298334292e+25,9.445113998339392e+24
519.019019019019,4.938475327929691e+25,1.99051834707041e+25,9.482932766707001e+24
519.7197197197197,4.938475327929691e+25,1.994953063008878e+25,9.520633058957943e+24
520.4204204204204,4.938475327929691e+25,1.999374505805969e+25,9.55821539355395e+24
521.1211211211212,4.938475327929691e+25,2.003782734763655e+25,9.595680285982915e+24
521.8218218218218,4.938475327929691e+25,2.0081778088322447e+25,9.633028248780168e+24
522.5225225225224,4.938475327929691e+25,2.0125597866129695e+25,9.670259791549499e+24
523.2232232232232,4.938475327929691e+25,2.01692872636055e+25,9.707375420983794e+24
523.9239239239239,4.938475327929691e+25,2.0212846859857585e+25,9.744375640885915e+24
524.6246246246246,4.938475327929691e+25,2.02562772305794e+25,9.78126095218887e+24
525.3253253253254,4.938475327929691e+25,2.0299578948075163e+25,9.818031852976507e+24
526.026026026026,4.938475327929691e+25,2.0342752581284796e+25,9.85468883850314e+24
526.7267267267267,4.938475327929691e+25,2.038579869580838e+25,9.8912324012139e+24
527.4274274274273,4.938475327929691e+25,2.0428717853930785e+25,9.927663030764308e+24
528.1281281281281,4.938475327929691e+25,2.0471510614645534e+25,9.96398121404003e+24
528.8288288288288,4.938475327929691e+25,2.051417753367916e+25,1.0000187435176083e+25
529.5295295295296,4.938475327929691e+25,2.0556719163514683e+25,1.0036282175576401e+25
530.2302302302303,4.938475327929691e+25,2.059913605341529e+25,1.0072265913932812e+25
